Estado Civil;Horário Aula Dia/Noite;Escolaridade Materna;Escolaridade Paterna;Profissão Materna;Profissão Paterna;Necessidades Educacionais Especiais;Devedor de mensalidade;Mensalidade em Dia;Sexo;Bolsista;Idade na Inscrição;Disciplinas Aprovadas no Semestre;Taxa de Desemprego;Taxa de inflação;Resultado
1;1;19;38;8;9;0;1;0;0;0;23;11;8.9;1.4;Inscrito
1;1;19;19;4;9;0;0;1;0;1;24;6;8.9;1.4;Formado
1;1;1;1;3;3;0;0;1;0;0;19;0;10.8;1.4;Formado
1;1;19;19;9;9;0;0;1;0;0;18;7;12.7;3.7;Formado
1;1;1;19;4;3;0;0;1;0;0;19;6;12.7;3.7;Formado
1;1;38;19;4;9;0;0;1;0;0;19;0;10.8;1.4;Evasão
1;1;1;38;5;8;0;0;1;0;1;20;5;11.1;0.6;Inscrito
1;1;1;12;4;5;0;0;1;0;0;20;6;13.9;-0.3;Inscrito
1;1;34;37;0;0;0;0;1;0;0;26;4;7.6;2.6;Evasão
1;1;19;1;9;5;0;1;0;1;0;36;0;15.5;2.8;Evasão
1;1;1;1;4;10;0;0;0;1;0;19;0;10.8;1.4;Evasão
1;1;19;37;9;9;0;0;0;1;0;27;0;15.5;2.8;Evasão
1;1;3;1;123;152;0;0;1;1;0;18;1;8.9;1.4;Evasão
1;1;37;38;9;9;0;0;1;1;1;18;7;10.8;1.4;Formado
1;1;38;38;5;5;0;0;1;1;0;28;0;12.4;0.5;Evasão
1;1;19;1;9;9;0;0;1;1;0;21;0;12.4;0.5;Formado
1;1;19;37;4;9;0;0;1;1;0;19;6;7.6;2.6;Formado
1;1;6;22;3;3;0;1;0;1;0;26;0;9.4;-0.8;Evasão
1;1;1;19;3;5;0;0;1;1;0;20;9;11.1;0.6;Evasão
1;1;38;38;9;9;0;0;1;1;0;19;7;12.7;3.7;Formado
1;1;19;19;7;3;0;0;1;1;0;21;3;12.7;3.7;Evasão
1;1;1;19;9;9;0;0;1;1;1;23;5;8.9;1.4;Formado
1;0;38;37;4;8;0;0;1;1;0;29;6;11.1;0.6;Formado
1;1;1;1;9;9;0;0;1;1;0;20;7;12.7;3.7;Formado
1;1;1;19;5;9;0;0;1;1;0;18;6;15.5;2.8;Formado
1;1;1;38;3;5;0;0;1;1;0;19;5;9.4;-0.8;Formado
1;1;1;37;4;8;0;0;0;1;0;23;3;10.8;1.4;Evasão
1;1;38;1;5;1;0;0;1;1;0;21;0;13.9;-0.3;Evasão
1;1;1;1;9;3;0;0;1;1;0;18;5;15.5;2.8;Inscrito
1;1;37;19;7;7;0;0;1;1;1;18;0;10.8;1.4;Formado
1;1;19;37;5;5;0;1;0;1;0;21;1;9.4;-0.8;Evasão
1;1;1;1;5;9;0;0;1;1;0;22;0;11.1;0.6;Evasão
1;1;3;19;2;8;0;0;1;1;0;21;7;8.9;1.4;Formado
1;1;38;19;9;9;0;0;0;1;0;32;0;16.2;0.3;Evasão
1;1;1;19;4;1;0;0;1;1;0;27;18;15.5;2.8;Formado
1;1;19;38;9;8;0;0;1;1;0;18;6;7.6;2.6;Formado
1;1;1;1;5;3;0;0;1;1;1;24;6;15.5;2.8;Formado
1;1;19;37;1;9;0;0;1;1;0;22;2;12.7;3.7;Evasão
1;1;2;3;3;2;0;0;0;1;0;22;0;10.8;1.4;Evasão
1;1;37;37;9;5;0;0;1;1;0;19;5;13.9;-0.3;Formado
1;1;37;13;4;90;0;0;1;1;0;19;0;7.6;2.6;Evasão
1;1;1;19;3;3;0;0;1;1;0;21;4;10.8;1.4;Inscrito
1;1;1;1;2;7;0;0;1;0;1;18;8;9.4;-0.8;Formado
1;1;3;19;3;10;0;0;1;0;0;18;6;9.4;-0.8;Formado
1;1;19;19;9;9;0;1;1;0;0;20;0;16.2;0.3;Evasão
1;1;1;19;4;9;0;0;1;0;0;19;6;13.9;-0.3;Formado
1;1;38;38;191;175;0;1;1;0;0;19;5;8.9;1.4;Formado
1;1;12;1;9;3;0;0;1;0;1;18;5;12.4;0.5;Formado
1;1;1;1;3;9;0;0;1;0;0;20;6;16.2;0.3;Inscrito
1;1;12;37;3;9;0;1;1;0;1;22;7;12.4;0.5;Formado
2;1;37;38;9;9;0;0;1;0;0;31;6;12.4;0.5;Formado
1;1;19;19;9;8;0;0;1;0;1;19;7;16.2;0.3;Formado
1;1;1;3;3;3;0;0;1;0;0;18;0;12.4;0.5;Inscrito
1;1;38;38;9;7;0;0;1;0;1;18;6;8.9;1.4;Formado
1;1;12;1;1;90;0;0;1;0;0;21;5;7.6;2.6;Formado
1;1;38;1;9;7;0;0;1;0;1;18;7;13.9;-0.3;Formado
1;1;2;37;2;8;0;1;0;1;0;25;0;15.5;2.8;Evasão
1;1;1;3;5;8;0;1;1;1;0;21;0;11.1;0.6;Evasão
1;1;38;37;5;5;0;0;1;0;1;19;7;10.8;1.4;Formado
1;1;38;1;9;9;0;0;1;0;0;19;5;10.8;1.4;Inscrito
1;1;11;34;5;0;0;0;1;0;0;22;4;7.6;2.6;Evasão
1;1;38;1;9;1;0;0;1;1;0;19;5;12.4;0.5;Formado
1;0;37;37;9;5;0;0;1;0;0;58;0;11.1;0.6;Evasão
1;1;19;37;9;7;0;0;1;0;1;19;4;10.8;1.4;Formado
1;1;37;37;9;9;0;0;1;1;0;23;6;9.4;-0.8;Formado
1;1;37;37;9;9;0;0;1;0;1;19;4;9.4;-0.8;Inscrito
1;1;19;1;4;7;0;0;1;0;0;18;7;13.9;-0.3;Formado
1;1;19;19;90;90;0;0;1;0;0;20;5;7.6;2.6;Formado
1;1;19;19;90;7;0;0;0;0;0;18;0;12.7;3.7;Evasão
1;1;3;19;5;5;0;0;1;0;0;18;6;8.9;1.4;Formado
1;1;19;19;5;7;0;1;1;0;1;18;5;11.1;0.6;Formado
1;1;38;38;9;10;0;0;1;0;0;24;6;11.1;0.6;Evasão
1;1;37;37;9;5;0;0;1;0;0;18;5;10.8;1.4;Evasão
1;1;1;38;5;7;0;0;1;0;1;19;5;9.4;-0.8;Inscrito
1;1;19;38;9;7;0;0;1;0;1;19;6;8.9;1.4;Formado
1;1;38;38;6;6;0;0;1;0;0;18;6;7.6;2.6;Formado
1;1;19;37;9;9;0;0;1;0;0;18;4;12.7;3.7;Inscrito
1;1;19;19;5;5;0;0;1;0;1;19;0;10.8;1.4;Formado
1;1;4;4;2;6;0;0;1;0;0;22;6;13.9;-0.3;Formado
1;1;2;37;1;1;0;0;1;0;0;19;5;10.8;1.4;Inscrito
3;1;37;37;9;9;0;0;1;0;1;21;3;12.7;3.7;Inscrito
1;1;19;38;9;7;0;0;1;0;1;21;5;8.9;1.4;Formado
1;1;38;38;5;7;0;0;1;0;1;18;7;10.8;1.4;Formado
1;1;1;12;4;9;0;0;1;0;0;20;4;10.8;1.4;Evasão
1;1;37;38;7;7;0;0;1;0;1;18;6;7.6;2.6;Inscrito
1;1;1;38;4;8;0;0;1;0;0;19;6;12.7;3.7;Formado
1;1;1;38;9;9;0;0;1;0;1;18;6;11.1;0.6;Inscrito
1;1;41;1;3;4;0;1;0;1;0;26;6;11.1;0.6;Evasão
1;1;1;3;143;152;0;1;1;0;0;19;2;8.9;1.4;Inscrito
2;0;37;37;9;9;0;0;1;0;0;35;6;15.5;2.8;Formado
1;1;1;1;9;9;0;0;1;0;1;19;6;12.4;0.5;Formado
1;1;38;37;9;6;0;0;1;1;0;18;4;10.8;1.4;Formado
1;1;19;19;7;3;0;0;1;1;0;19;4;7.6;2.6;Formado
1;1;1;1;9;9;0;0;1;1;0;25;17;12.4;0.5;Formado
1;1;1;1;4;3;0;0;1;1;0;18;6;11.1;0.6;Formado
1;1;1;4;9;5;0;1;0;1;0;26;0;16.2;0.3;Evasão
1;0;1;1;6;6;0;0;1;1;0;34;5;9.4;-0.8;Formado
1;1;4;19;4;3;0;0;0;1;0;18;0;12.7;3.7;Evasão
1;1;3;29;3;5;0;0;0;1;0;18;0;9.4;-0.8;Evasão
1;1;1;19;4;3;0;0;1;1;1;18;4;8.9;1.4;Evasão
1;1;37;37;9;4;0;0;1;1;0;20;3;12.4;0.5;Evasão
1;1;1;19;4;4;0;0;1;1;0;25;6;16.2;0.3;Formado
1;1;2;1;4;1;0;0;1;1;0;18;6;11.1;0.6;Evasão
1;1;19;37;9;9;0;0;1;1;0;19;11;15.5;2.8;Formado
1;1;1;1;4;1;0;0;1;1;0;20;0;10.8;1.4;Evasão
1;1;19;37;5;7;0;0;1;1;1;20;6;10.8;1.4;Formado
1;1;3;1;2;3;0;0;1;1;0;20;4;7.6;2.6;Inscrito
1;1;1;37;4;9;0;0;1;1;1;19;0;11.1;0.6;Evasão
1;1;1;19;4;5;0;0;1;1;0;20;5;8.9;1.4;Inscrito
1;1;1;1;3;7;0;0;1;1;0;18;6;11.1;0.6;Inscrito
1;1;2;38;143;163;0;0;1;1;0;19;4;16.2;0.3;Inscrito
1;1;37;37;7;7;0;0;0;1;0;20;0;9.4;-0.8;Evasão
1;1;38;37;7;7;0;0;1;1;0;24;4;15.5;2.8;Evasão
1;1;38;38;9;8;0;0;1;1;0;20;5;16.2;0.3;Formado
1;1;3;19;2;8;0;0;1;1;0;19;3;9.4;-0.8;Inscrito
1;1;1;19;4;4;0;0;1;1;0;23;2;8.9;1.4;Evasão
1;1;19;19;4;3;0;0;1;1;0;20;6;7.6;2.6;Inscrito
1;0;34;34;0;0;0;0;1;1;0;21;11;9.4;-0.8;Formado
1;1;10;12;9;9;0;0;1;1;0;20;3;10.8;1.4;Evasão
2;1;37;38;4;4;0;0;1;1;0;21;4;7.6;2.6;Inscrito
1;1;1;19;9;7;0;0;1;1;1;18;6;11.1;0.6;Formado
1;1;1;1;4;3;0;0;1;1;0;18;6;11.1;0.6;Formado
1;1;3;38;3;7;0;0;1;1;0;18;5;13.9;-0.3;Inscrito
1;1;3;3;7;1;0;0;1;1;0;20;4;15.5;2.8;Inscrito
1;1;19;38;4;9;0;0;1;1;1;18;6;16.2;0.3;Formado
1;1;37;37;0;4;0;0;1;1;0;19;0;9.4;-0.8;Evasão
1;1;1;3;9;10;0;0;1;1;0;20;4;10.8;1.4;Inscrito
1;1;19;38;4;7;0;0;1;1;0;19;4;9.4;-0.8;Formado
1;0;37;37;9;5;0;1;1;1;0;33;2;12.7;3.7;Evasão
1;1;2;1;3;3;0;0;1;1;0;21;12;8.9;1.4;Formado
2;1;1;19;4;4;0;1;0;1;0;25;2;15.5;2.8;Evasão
1;1;1;1;4;9;0;0;1;1;1;20;4;12.4;0.5;Evasão
1;1;1;1;9;4;0;0;1;1;1;22;5;8.9;1.4;Evasão
4;1;37;37;9;1;0;0;1;0;0;39;4;10.8;1.4;Formado
1;1;3;1;2;6;0;0;1;1;1;21;6;8.9;1.4;Formado
1;1;1;1;9;9;0;0;1;0;1;19;6;16.2;0.3;Formado
1;1;37;37;9;7;0;0;1;0;1;26;6;7.6;2.6;Formado
1;1;19;1;4;3;0;0;1;0;1;19;4;15.5;2.8;Formado
1;1;1;3;4;2;0;0;0;0;1;20;11;8.9;1.4;Formado
1;1;1;37;4;9;0;0;1;0;1;25;6;15.5;2.8;Inscrito
1;0;19;37;8;5;0;0;1;1;0;24;0;16.2;0.3;Evasão
1;1;19;19;4;0;0;0;1;1;0;20;4;7.6;2.6;Formado
2;1;37;37;9;9;0;0;1;1;0;29;6;13.9;-0.3;Formado
1;1;1;3;9;9;0;0;1;1;0;20;6;16.2;0.3;Formado
1;1;3;4;2;2;0;0;1;1;0;20;4;13.9;-0.3;Evasão
1;1;19;1;5;8;0;0;1;1;1;24;4;11.1;0.6;Formado
1;1;1;3;2;2;0;1;1;1;0;24;0;16.2;0.3;Evasão
1;1;3;1;2;5;0;0;1;1;0;23;5;11.1;0.6;Formado
1;1;1;37;5;5;0;0;1;1;0;20;7;15.5;2.8;Formado
1;1;1;1;4;10;0;0;1;1;0;19;6;15.5;2.8;Formado
4;1;37;37;9;8;0;0;1;1;0;28;5;11.1;0.6;Inscrito
1;1;1;38;4;4;0;0;1;1;1;20;6;13.9;-0.3;Formado
1;1;38;37;3;3;0;0;1;1;0;18;6;8.9;1.4;Formado
1;1;1;1;90;90;0;1;1;1;0;20;1;10.8;1.4;Evasão
2;0;37;19;5;3;0;0;1;1;0;33;5;10.8;1.4;Formado
2;1;37;37;191;183;0;0;1;0;0;35;5;12.4;0.5;Inscrito
1;1;37;37;9;7;0;0;1;0;0;27;7;12.7;3.7;Inscrito
1;1;38;38;7;7;0;0;0;0;0;19;3;9.4;-0.8;Evasão
1;0;37;19;9;9;0;0;1;0;1;31;4;15.5;2.8;Inscrito
1;1;19;37;7;7;0;0;1;1;0;19;0;9.4;-0.8;Formado
1;1;19;37;7;7;0;0;1;1;0;22;13;15.5;2.8;Formado
1;1;1;1;6;6;0;0;1;0;0;39;0;12.7;3.7;Evasão
1;1;1;1;4;8;0;0;0;1;0;22;0;12.4;0.5;Evasão
2;0;37;19;9;10;0;0;1;1;0;47;4;9.4;-0.8;Inscrito
1;1;19;37;5;9;0;0;1;1;1;19;0;11.1;0.6;Formado
1;1;3;1;9;9;0;0;1;0;0;19;6;12.4;0.5;Formado
1;1;19;37;9;9;0;0;1;0;0;19;0;15.5;2.8;Evasão
1;1;19;37;9;7;0;0;1;0;1;21;17;11.1;0.6;Formado
1;1;19;1;4;1;0;0;0;0;0;39;0;12.4;0.5;Evasão
1;1;19;1;4;1;0;0;1;1;0;19;12;8.9;1.4;Formado
1;1;37;19;9;8;0;0;1;1;1;20;0;13.9;-0.3;Inscrito
1;1;1;1;9;4;0;1;0;1;0;24;0;12.7;3.7;Evasão
1;0;19;19;9;9;0;0;1;1;0;27;1;12.7;3.7;Evasão
2;0;37;37;9;9;0;0;1;1;0;29;5;11.1;0.6;Formado
1;1;19;1;9;4;0;0;1;1;0;20;4;12.4;0.5;Evasão
1;1;19;1;7;4;0;0;1;1;0;21;5;9.4;-0.8;Evasão
1;1;3;2;2;2;0;0;1;1;0;18;0;7.6;2.6;Inscrito
1;1;1;1;4;3;0;0;1;1;0;19;7;12.7;3.7;Formado
1;1;1;1;5;1;0;1;0;1;0;19;6;15.5;2.8;Evasão
1;1;37;37;9;9;0;0;1;1;1;28;3;12.4;0.5;Formado
1;1;19;1;9;7;0;0;0;0;0;21;6;13.9;-0.3;Formado
1;1;3;3;2;9;0;1;0;0;0;23;7;12.7;3.7;Evasão
4;1;19;19;9;4;0;0;1;0;0;39;2;15.5;2.8;Inscrito
1;1;38;1;9;5;0;0;1;0;0;18;6;7.6;2.6;Formado
2;1;37;37;9;6;0;0;1;0;0;59;6;11.1;0.6;Formado
1;1;4;3;2;7;0;1;1;1;0;30;4;13.9;-0.3;Inscrito
1;1;1;38;9;9;0;0;1;0;0;18;5;12.7;3.7;Formado
2;0;37;37;9;9;0;0;1;0;0;41;4;9.4;-0.8;Inscrito
1;1;37;19;9;8;0;0;1;0;0;27;0;11.1;0.6;Evasão
1;1;38;19;9;10;0;0;1;0;1;18;6;9.4;-0.8;Formado
1;1;38;19;7;7;0;1;0;0;0;20;2;10.8;1.4;Evasão
2;1;37;37;4;7;0;0;0;0;0;32;0;12.7;3.7;Evasão
1;1;38;37;3;5;0;0;1;0;0;19;3;9.4;-0.8;Evasão
2;1;37;37;7;8;0;0;1;0;0;41;0;16.2;0.3;Evasão
4;0;19;19;90;90;0;0;1;0;0;38;1;10.8;1.4;Evasão
1;1;42;1;4;9;0;0;1;1;0;35;0;8.9;1.4;Evasão
1;0;34;34;0;0;0;0;1;0;0;27;4;7.6;2.6;Evasão
1;1;1;37;4;9;0;0;1;0;0;19;4;7.6;2.6;Formado
1;1;19;37;9;5;0;0;0;0;0;18;5;11.1;0.6;Inscrito
2;0;34;34;0;0;0;0;0;0;0;39;0;7.6;2.6;Evasão
2;1;37;37;9;9;0;0;0;0;0;37;0;10.8;1.4;Evasão
5;1;38;38;9;9;0;0;0;0;0;37;0;12.7;3.7;Evasão
2;0;34;34;0;0;0;0;1;0;1;35;16;9.4;-0.8;Formado
1;1;37;37;9;9;0;0;1;0;0;49;10;12.7;3.7;Formado
1;1;37;37;9;9;0;0;1;0;0;52;14;13.9;-0.3;Formado
1;1;1;38;5;5;0;0;1;0;0;18;5;9.4;-0.8;Formado
1;0;37;37;9;9;0;0;1;0;1;30;6;10.8;1.4;Formado
1;1;1;19;2;7;0;0;1;0;0;21;7;11.1;0.6;Formado
1;1;37;19;9;5;0;0;1;1;0;20;0;9.4;-0.8;Evasão
1;1;1;38;6;6;0;1;1;1;0;18;0;7.6;2.6;Inscrito
1;1;37;37;9;9;0;0;1;1;0;19;0;7.6;2.6;Evasão
1;1;3;19;2;10;0;0;1;1;0;18;8;9.4;-0.8;Formado
1;1;2;3;2;4;0;0;1;1;0;20;7;8.9;1.4;Inscrito
1;1;38;19;5;7;0;0;1;0;0;21;5;12.4;0.5;Inscrito
1;1;1;1;3;4;0;0;1;0;1;22;3;11.1;0.6;Formado
1;1;19;19;5;5;0;1;0;0;0;20;3;12.4;0.5;Inscrito
1;1;37;1;3;9;0;0;1;0;0;20;6;13.9;-0.3;Inscrito
1;1;1;19;7;7;0;0;1;0;1;19;6;12.7;3.7;Formado
1;1;19;38;9;5;0;0;1;0;1;18;7;13.9;-0.3;Formado
1;1;1;19;4;4;0;0;1;1;0;21;4;11.1;0.6;Formado
1;1;19;1;9;4;0;1;1;0;0;19;0;8.9;1.4;Inscrito
1;1;37;37;9;6;0;0;1;0;0;37;0;13.9;-0.3;Evasão
2;0;37;37;9;9;0;0;1;0;0;45;12;7.6;2.6;Inscrito
1;1;37;37;9;10;0;1;0;1;0;38;0;16.2;0.3;Evasão
6;0;37;37;90;90;0;0;0;1;0;55;0;7.6;2.6;Evasão
5;1;37;37;9;7;0;1;0;0;0;28;5;13.9;-0.3;Evasão
5;0;37;37;6;6;0;0;1;0;0;46;8;8.9;1.4;Formado
1;1;19;19;4;4;1;0;1;0;0;22;0;16.2;0.3;Formado
2;1;37;37;9;9;0;0;1;0;0;46;5;12.4;0.5;Evasão
1;0;19;37;5;5;0;0;1;0;0;28;4;7.6;2.6;Inscrito
1;1;37;19;9;8;0;1;0;0;0;18;3;7.6;2.6;Evasão
1;1;38;37;9;9;0;0;1;1;1;18;0;10.8;1.4;Inscrito
1;1;37;37;9;7;0;0;1;1;1;21;6;12.7;3.7;Formado
1;1;1;3;4;2;0;0;1;0;0;18;1;7.6;2.6;Inscrito
1;0;19;37;3;9;0;0;1;0;0;34;0;13.9;-0.3;Evasão
1;1;37;38;9;9;0;0;1;0;1;21;5;10.8;1.4;Evasão
1;1;37;19;9;9;0;0;1;0;1;18;5;15.5;2.8;Formado
1;1;29;38;9;8;0;0;1;1;0;20;0;7.6;2.6;Formado
1;1;38;37;7;7;0;0;1;0;0;18;4;9.4;-0.8;Inscrito
1;1;1;2;3;3;0;0;1;1;0;21;5;12.4;0.5;Inscrito
1;1;37;37;5;4;0;0;1;1;0;19;2;10.8;1.4;Evasão
1;0;1;19;4;99;0;0;1;1;0;22;6;7.6;2.6;Formado
1;1;1;19;4;7;0;0;1;1;0;23;1;15.5;2.8;Evasão
1;1;3;1;2;10;0;0;1;1;0;19;0;9.4;-0.8;Evasão
1;1;19;38;5;5;0;0;1;1;0;18;4;10.8;1.4;Inscrito
1;1;38;37;9;3;0;1;0;1;1;19;0;9.4;-0.8;Evasão
1;1;1;38;9;9;0;0;1;1;0;19;2;12.4;0.5;Inscrito
1;1;1;37;4;9;0;0;1;1;0;19;4;7.6;2.6;Inscrito
1;1;37;37;9;9;0;0;1;1;0;22;6;16.2;0.3;Inscrito
1;1;19;1;9;9;0;0;1;1;1;18;6;13.9;-0.3;Formado
1;1;37;37;7;7;0;0;1;1;0;18;4;9.4;-0.8;Evasão
1;1;38;38;9;9;0;1;1;1;0;19;4;16.2;0.3;Evasão
1;1;1;1;0;3;0;0;1;1;0;18;0;11.1;0.6;Formado
1;1;1;19;4;10;0;0;1;1;0;21;6;15.5;2.8;Inscrito
1;1;1;19;4;1;0;0;1;1;0;18;5;9.4;-0.8;Inscrito
1;1;19;38;6;6;0;0;1;1;0;19;6;12.4;0.5;Formado
1;1;1;19;9;8;0;1;0;1;0;27;2;8.9;1.4;Evasão
1;1;38;38;9;9;0;1;1;1;0;20;11;8.9;1.4;Inscrito
1;1;3;19;3;9;0;0;1;1;0;20;4;12.4;0.5;Formado
1;1;4;3;2;1;0;0;1;1;0;18;8;9.4;-0.8;Formado
1;1;38;19;9;10;0;0;1;1;0;18;6;12.4;0.5;Inscrito
1;1;38;19;7;7;0;0;1;1;0;18;6;8.9;1.4;Formado
1;1;1;38;4;7;0;0;1;1;0;18;3;9.4;-0.8;Evasão
1;1;19;37;8;8;0;0;1;1;0;18;5;9.4;-0.8;Inscrito
1;1;19;19;5;5;0;0;1;0;0;18;6;16.2;0.3;Formado
1;0;34;34;0;0;0;0;0;0;0;37;0;9.4;-0.8;Evasão
2;0;38;37;5;3;0;0;1;0;1;36;6;10.8;1.4;Formado
2;1;19;19;9;5;0;0;1;0;0;26;3;15.5;2.8;Evasão
1;1;37;38;6;9;0;0;1;0;0;19;4;7.6;2.6;Formado
1;0;37;1;7;4;0;0;1;0;0;24;5;15.5;2.8;Evasão
1;1;19;1;9;9;0;0;1;0;1;19;6;11.1;0.6;Evasão
1;1;1;1;9;10;0;0;1;0;1;20;6;12.7;3.7;Formado
1;1;19;3;9;7;0;0;1;0;0;19;6;11.1;0.6;Formado
1;1;38;37;9;9;0;0;1;0;0;21;3;10.8;1.4;Formado
2;1;37;37;9;4;0;0;0;0;0;50;6;12.7;3.7;Evasão
2;1;37;37;9;9;0;0;1;0;0;47;6;12.7;3.7;Evasão
1;1;1;19;4;7;0;0;1;0;0;24;10;16.2;0.3;Evasão
1;0;37;37;7;10;0;0;0;0;0;48;1;15.5;2.8;Evasão
1;1;37;2;9;4;0;0;1;0;1;18;6;12.4;0.5;Formado
1;0;37;37;5;5;0;0;1;1;0;32;4;9.4;-0.8;Evasão
1;1;19;3;4;0;0;0;0;1;0;20;3;7.6;2.6;Evasão
1;1;37;38;9;8;0;1;1;1;0;24;0;16.2;0.3;Evasão
2;1;37;38;9;9;0;0;1;1;0;53;4;9.4;-0.8;Formado
2;1;19;19;9;4;0;1;0;1;0;42;0;13.9;-0.3;Evasão
2;0;37;37;9;9;0;0;1;1;0;52;5;7.6;2.6;Formado
1;0;38;3;132;122;0;0;1;1;0;54;13;12.7;3.7;Inscrito
2;0;37;37;9;10;0;0;1;1;0;49;5;15.5;2.8;Formado
1;1;38;37;7;5;0;0;1;1;1;18;6;16.2;0.3;Formado
2;1;1;19;6;6;0;0;1;1;0;37;3;10.8;1.4;Formado
1;1;1;1;4;4;0;0;1;1;1;21;6;12.4;0.5;Formado
1;1;37;37;5;3;0;1;1;1;0;26;0;9.4;-0.8;Evasão
1;1;3;1;2;3;0;0;1;1;0;20;11;16.2;0.3;Formado
1;1;1;37;4;3;0;0;1;0;1;19;7;12.4;0.5;Formado
1;1;38;38;9;7;0;0;1;0;0;18;6;9.4;-0.8;Formado
1;1;1;1;4;4;0;0;1;0;0;18;7;12.4;0.5;Formado
1;0;37;19;9;9;0;0;1;0;0;20;5;10.8;1.4;Formado
1;1;3;3;3;3;0;0;1;0;0;20;5;10.8;1.4;Evasão
1;1;3;19;4;7;0;0;1;0;0;21;0;8.9;1.4;Evasão
1;1;1;19;3;3;0;0;1;0;0;22;12;8.9;1.4;Formado
1;1;1;38;4;7;0;0;1;0;1;18;7;13.9;-0.3;Formado
1;1;19;37;9;7;0;0;1;0;0;18;7;15.5;2.8;Evasão
1;1;1;38;4;9;0;0;1;0;1;19;7;10.8;1.4;Formado
1;1;3;1;9;9;0;0;1;0;0;19;7;12.7;3.7;Inscrito
1;1;1;1;4;7;0;0;1;0;0;18;7;10.8;1.4;Formado
1;0;43;3;3;3;0;0;1;0;0;27;5;11.1;0.6;Inscrito
1;1;19;19;3;10;0;0;1;0;1;20;7;12.4;0.5;Formado
1;1;1;1;2;9;0;0;1;0;0;20;6;12.7;3.7;Evasão
1;1;38;1;9;3;0;0;1;0;0;20;5;9.4;-0.8;Formado
1;1;3;19;1;4;0;0;1;0;0;19;5;16.2;0.3;Formado
1;1;37;19;9;8;0;0;1;0;0;20;4;7.6;2.6;Inscrito
1;1;37;37;9;9;0;0;1;0;1;20;0;7.6;2.6;Formado
1;1;3;3;1;2;0;0;1;0;0;20;0;13.9;-0.3;Inscrito
1;1;1;19;4;6;0;0;1;0;0;27;11;8.9;1.4;Formado
1;1;3;3;5;2;0;0;1;0;0;18;6;13.9;-0.3;Formado
1;1;19;1;4;4;0;0;1;0;0;18;7;15.5;2.8;Formado
1;1;1;37;9;7;0;0;1;0;1;18;7;13.9;-0.3;Formado
1;1;37;37;9;1;0;0;1;0;0;20;5;9.4;-0.8;Formado
1;1;1;1;4;4;0;0;1;0;0;19;6;11.1;0.6;Inscrito
1;1;1;1;5;6;0;0;1;0;1;20;6;10.8;1.4;Formado
1;1;3;19;1;5;0;0;1;0;0;18;8;9.4;-0.8;Formado
1;1;1;38;4;6;0;1;0;0;0;22;5;12.4;0.5;Evasão
1;0;37;37;5;8;0;1;1;0;1;22;4;13.9;-0.3;Formado
1;0;1;1;4;2;0;0;1;0;0;25;4;13.9;-0.3;Inscrito
1;1;19;3;4;2;0;0;1;0;0;19;6;15.5;2.8;Formado
1;1;3;1;4;1;0;0;0;0;0;21;5;16.2;0.3;Evasão
1;1;1;1;4;4;0;0;1;0;0;27;7;16.2;0.3;Formado
1;1;1;1;4;9;0;0;1;0;0;18;6;7.6;2.6;Formado
1;1;1;1;4;4;0;0;0;0;0;18;5;10.8;1.4;Evasão
1;1;3;3;1;7;0;0;1;1;0;19;0;11.1;0.6;Evasão
5;0;1;1;3;3;0;0;1;1;1;35;4;8.9;1.4;Formado
1;1;37;36;4;90;0;0;1;1;0;23;4;7.6;2.6;Formado
1;1;1;37;9;9;0;0;1;1;0;28;3;16.2;0.3;Evasão
1;1;38;38;9;7;0;0;1;1;0;19;3;7.6;2.6;Inscrito
1;1;1;19;4;4;0;0;1;1;0;19;4;7.6;2.6;Inscrito
1;1;19;1;9;4;0;1;1;1;0;20;4;9.4;-0.8;Evasão
1;1;2;2;3;3;0;0;1;1;0;21;3;7.6;2.6;Evasão
1;1;37;37;5;5;0;0;1;1;0;18;6;10.8;1.4;Formado
1;1;3;3;2;2;0;0;1;1;0;22;6;9.4;-0.8;Formado
1;1;38;1;9;9;0;0;1;1;0;21;0;10.8;1.4;Formado
1;1;3;3;2;2;0;1;0;1;0;38;3;13.9;-0.3;Evasão
1;1;19;1;9;9;0;0;1;1;0;20;0;10.8;1.4;Inscrito
1;1;37;37;9;9;0;0;1;1;0;19;0;7.6;2.6;Evasão
1;1;34;34;0;0;0;0;1;1;0;24;0;7.6;2.6;Evasão
1;1;1;37;4;7;0;0;0;1;0;19;0;12.7;3.7;Evasão
1;1;37;38;9;9;0;0;1;1;1;19;7;16.2;0.3;Formado
1;1;3;19;3;10;0;0;1;1;0;19;5;16.2;0.3;Inscrito
1;1;3;3;3;10;0;0;1;1;0;31;0;10.8;1.4;Evasão
1;1;38;37;9;8;0;0;1;1;1;19;6;8.9;1.4;Formado
1;1;19;38;4;5;0;0;1;1;0;22;5;7.6;2.6;Formado
1;1;34;1;0;2;0;0;1;1;0;25;0;7.6;2.6;Evasão
1;1;1;1;5;5;0;0;1;1;0;18;7;16.2;0.3;Evasão
1;1;37;37;90;90;0;0;1;1;0;30;0;9.4;-0.8;Evasão
1;1;38;37;9;9;0;0;1;1;1;18;8;9.4;-0.8;Formado
1;1;1;1;5;5;0;0;1;1;0;18;6;12.7;3.7;Formado
1;1;34;34;0;0;0;0;1;1;0;18;0;7.6;2.6;Evasão
